order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FAUG82121102,01/08/2022,789121,25891102,324,02/08/2022,04/08/2022,308
FAUG83121201,01/08/2022,789121,25891201,302,03/08/2022,06/08/2022,242
FAUG84121502,03/08/2022,789121,25891201,188,04/08/2022,06/08/2022,179
FAUG87121301,04/08/2022,789121,25891301,64,07/08/2022,08/08/2022,58
FAUG86121403,05/08/2022,789121,25891202,185,06/08/2022,09/08/2022,176
FAUG87121502,05/08/2022,789121,25891202,462,07/08/2022,08/08/2022,439
FAUG810121601,07/08/2022,789121,25891601,116,10/08/2022,13/08/2022,104
FAUG810121402,07/08/2022,789121,25891101,375,10/08/2022,11/08/2022,337
FAUG812121601,09/08/2022,789121,25891102,301,12/08/2022,15/08/2022,241
FAUG812121502,09/08/2022,789121,25891502,212,12/08/2022,14/08/2022,201
FAUG812121601,09/08/2022,789121,25891601,157,12/08/2022,15/08/2022,149
FAUG813121101,10/08/2022,789121,25891101,332,13/08/2022,15/08/2022,266
FAUG812121603,10/08/2022,789121,25891603,127,12/08/2022,14/08/2022,121
FAUG812121303,10/08/2022,789121,25891303,95,12/08/2022,15/08/2022,90
FAUG813121503,11/08/2022,789121,25891503,115,13/08/2022,15/08/2022,109
FAUG813121602,12/08/2022,789121,25891602,144,13/08/2022,14/08/2022,130
FAUG814121602,12/08/2022,789121,25891602,105,14/08/2022,15/08/2022,95
FAUG816121403,13/08/2022,789121,25891403,411,16/08/2022,18/08/2022,390
FAUG816121602,13/08/2022,789121,25891602,112,16/08/2022,17/08/2022,101
FAUG816121203,14/08/2022,789121,25891203,449,16/08/2022,19/08/2022,359
FAUG817121602,16/08/2022,789121,25891602,180,17/08/2022,19/08/2022,162
FAUG819121401,16/08/2022,789121,25891401,275,19/08/2022,21/08/2022,247
FAUG819121302,17/08/2022,789121,25891302,54,19/08/2022,22/08/2022,49
FAUG820121502,17/08/2022,789121,25891502,163,20/08/2022,22/08/2022,147
FAUG819121601,17/08/2022,789121,25891303,51,19/08/2022,20/08/2022,41
FAUG821121502,18/08/2022,789121,25891502,206,21/08/2022,22/08/2022,185
FAUG821121603,20/08/2022,789121,25891603,194,21/08/2022,24/08/2022,155
FAUG822121403,21/08/2022,789121,25891302,73,22/08/2022,25/08/2022,69
FAUG823121602,22/08/2022,789121,25891102,331,23/08/2022,24/08/2022,298
FAUG825121503,22/08/2022,789121,25891102,386,25/08/2022,26/08/2022,347
FAUG823121403,22/08/2022,789121,25891403,399,23/08/2022,26/08/2022,379
FAUG825121503,22/08/2022,789121,25891503,160,25/08/2022,26/08/2022,152
FAUG826121603,23/08/2022,789121,25891102,453,26/08/2022,27/08/2022,408
FAUG827121601,26/08/2022,789121,25891203,484,27/08/2022,28/08/2022,460
FAUG829121502,26/08/2022,789121,25891203,245,29/08/2022,31/08/2022,196
FAUG829121103,26/08/2022,789121,25891102,354,29/08/2022,30/08/2022,319
FAUG829121103,26/08/2022,789121,25891103,351,29/08/2022,30/08/2022,316
FAUG827121601,26/08/2022,789121,25891402,434,27/08/2022,28/08/2022,412
FAUG830121103,28/08/2022,789121,25891103,433,30/08/2022,02/09/2022,346
FAUG830121402,28/08/2022,789121,25891402,417,30/08/2022,01/09/2022,375
FAUG830121402,28/08/2022,789121,25891401,390,30/08/2022,01/09/2022,312
FMR34522403,01/03/2022,789522,25891301,47,04/03/2022,05/03/2022,38
FMR34522601,01/03/2022,789522,25891601,181,04/03/2022,07/03/2022,163
FMR35522602,02/03/2022,789522,25891602,91,05/03/2022,06/03/2022,86
FMR35522601,03/03/2022,789522,25891502,121,05/03/2022,07/03/2022,115
FMR35522403,03/03/2022,789522,25891403,277,05/03/2022,06/03/2022,249
FMR38522402,05/03/2022,789522,25891402,211,08/03/2022,11/03/2022,200
FMR37522101,05/03/2022,789522,25891101,396,07/03/2022,10/03/2022,356
FMR37522501,06/03/2022,789522,25891501,154,07/03/2022,09/03/2022,146
FMR37522601,06/03/2022,789522,25891202,432,07/03/2022,08/03/2022,410
FMR39522303,07/03/2022,789522,25891302,36,09/03/2022,10/03/2022,29
FMR310522302,07/03/2022,789522,25891302,66,10/03/2022,11/03/2022,63
FMR38522502,07/03/2022,789522,25891502,168,08/03/2022,11/03/2022,151
FMR310522503,08/03/2022,789522,25891503,178,10/03/2022,11/03/2022,160
FMR311522503,09/03/2022,789522,25891301,62,11/03/2022,13/03/2022,56
FMR311522502,09/03/2022,789522,25891502,211,11/03/2022,12/03/2022,190
FMR311522503,09/03/2022,789522,25891503,105,11/03/2022,13/03/2022,100
FMR312522401,10/03/2022,789522,25891401,483,12/03/2022,13/03/2022,386
FMR313522203,11/03/2022,789522,25891203,428,13/03/2022,15/03/2022,385
FMR314522503,11/03/2022,789522,25891503,214,14/03/2022,17/03/2022,171
FMR314522301,12/03/2022,789522,25891301,31,14/03/2022,16/03/2022,28
FMR315522403,12/03/2022,789522,25891403,226,15/03/2022,16/03/2022,203
FMR315522601,12/03/2022,789522,25891601,191,15/03/2022,17/03/2022,172
FMR313522501,12/03/2022,789522,25891501,234,13/03/2022,16/03/2022,222
FMR315522502,13/03/2022,789522,25891502,117,15/03/2022,18/03/2022,94
FMR314522403,13/03/2022,789522,25891403,491,14/03/2022,16/03/2022,466
FMR315522603,13/03/2022,789522,25891103,415,15/03/2022,16/03/2022,373
FMR315522502,13/03/2022,789522,25891501,111,15/03/2022,18/03/2022,105
FMR316522501,14/03/2022,789522,25891501,197,16/03/2022,19/03/2022,187
FMR318522503,15/03/2022,789522,25891503,232,18/03/2022,20/03/2022,220
FMR318522603,16/03/2022,789522,25891601,141,18/03/2022,20/03/2022,134
FMR318522602,16/03/2022,789522,25891201,243,18/03/2022,21/03/2022,219
FMR318522501,16/03/2022,789522,25891501,223,18/03/2022,19/03/2022,212
FMR318522403,17/03/2022,789522,25891403,415,18/03/2022,20/03/2022,373
FMR320522301,17/03/2022,789522,25891301,34,20/03/2022,22/03/2022,32
FMR320522403,18/03/2022,789522,25891403,214,20/03/2022,23/03/2022,203
FMR321522102,18/03/2022,789522,25891102,308,21/03/2022,22/03/2022,293
FMR321522403,18/03/2022,789522,25891403,322,21/03/2022,23/03/2022,290
FMR320522602,18/03/2022,789522,25891602,103,20/03/2022,21/03/2022,98
FMR322522601,19/03/2022,789522,25891601,83,22/03/2022,24/03/2022,75
FMR321522503,20/03/2022,789522,25891301,69,21/03/2022,23/03/2022,66
FMR323522202,20/03/2022,789522,25891202,441,23/03/2022,24/03/2022,353
FMR322522603,21/03/2022,789522,25891603,144,22/03/2022,24/03/2022,130
FMR324522303,22/03/2022,789522,25891303,91,24/03/2022,27/03/2022,86
FMR326522603,23/03/2022,789522,25891403,476,26/03/2022,28/03/2022,452
FMR324522402,23/03/2022,789522,25891402,323,24/03/2022,25/03/2022,258
FMR326522101,23/03/2022,789522,25891101,377,26/03/2022,27/03/2022,358
FMR326522303,24/03/2022,789522,25891303,68,26/03/2022,28/03/2022,61
FMR326522402,24/03/2022,789522,25891402,424,26/03/2022,27/03/2022,403
FMR328522501,25/03/2022,789522,25891501,220,28/03/2022,31/03/2022,198
FMR327522502,26/03/2022,789522,25891502,246,27/03/2022,30/03/2022,221
FMR330522601,27/03/2022,789522,25891601,121,30/03/2022,31/03/2022,109
FMR330522403,28/03/2022,789522,25891203,463,30/03/2022,02/04/2022,440
FMR329522601,28/03/2022,789522,25891102,318,29/03/2022,30/03/2022,286
FMR329522601,28/03/2022,789522,25891601,108,29/03/2022,30/03/2022,86
FMR331522402,29/03/2022,789522,25891203,135,31/03/2022,02/04/2022,121
FAP42522602,30/03/2022,789522,25891203,247,02/04/2022,04/04/2022,222
FAP43522203,31/03/2022,789522,25891203,449,03/04/2022,04/04/2022,359
FAP41522602,31/03/2022,789522,25891602,66,01/04/2022,02/04/2022,59
FAP43522601,01/04/2022,789522,25891601,164,03/04/2022,06/04/2022,148
FAP47522503,05/04/2022,789522,25891503,123,07/04/2022,08/04/2022,98
FAP47522302,05/04/2022,789522,25891302,55,07/04/2022,10/04/2022,52
FAP47522103,06/04/2022,789522,25891103,427,07/04/2022,09/04/2022,384
FAP49522603,06/04/2022,789522,25891601,163,09/04/2022,10/04/2022,155
FAP49522101,07/04/2022,789522,25891101,483,09/04/2022,10/04/2022,459
FAP49522503,08/04/2022,789522,25891302,90,09/04/2022,10/04/2022,86
FAP412522403,10/04/2022,789522,25891403,423,12/04/2022,13/04/2022,402
FAP413522603,10/04/2022,789522,25891603,138,13/04/2022,14/04/2022,131
FAP412522601,11/04/2022,789522,25891601,105,12/04/2022,13/04/2022,95
FAP414522202,11/04/2022,789522,25891202,145,14/04/2022,16/04/2022,131
FAP413522602,12/04/2022,789522,25891602,185,13/04/2022,14/04/2022,176
FAP414522602,12/04/2022,789522,25891602,133,14/04/2022,17/04/2022,120
FAP413522101,12/04/2022,789522,25891101,481,13/04/2022,15/04/2022,433
FAP416522401,13/04/2022,789522,25891401,442,16/04/2022,17/04/2022,398
FAP416522603,15/04/2022,789522,25891603,51,16/04/2022,18/04/2022,48
FAP420522601,17/04/2022,789522,25891601,115,20/04/2022,23/04/2022,103
FAP418522402,17/04/2022,789522,25891402,414,18/04/2022,21/04/2022,373
FAP421522503,18/04/2022,789522,25891503,106,21/04/2022,23/04/2022,85
FAP421522601,20/04/2022,789522,25891303,42,21/04/2022,22/04/2022,38
FAP424522203,21/04/2022,789522,25891203,186,24/04/2022,25/04/2022,177
FAP425522203,22/04/2022,789522,25891203,245,25/04/2022,26/04/2022,233
FAP423522402,22/04/2022,789522,25891103,394,23/04/2022,24/04/2022,374
FAP424522301,23/04/2022,789522,25891301,41,24/04/2022,26/04/2022,33
FAP425522501,23/04/2022,789522,25891501,247,25/04/2022,28/04/2022,235
FAP425522603,23/04/2022,789522,25891101,353,25/04/2022,27/04/2022,318
FAP424522301,23/04/2022,789522,25891202,156,24/04/2022,26/04/2022,125
FAP426522501,25/04/2022,789522,25891403,350,26/04/2022,27/04/2022,332
FAP426522501,25/04/2022,789522,25891501,231,26/04/2022,27/04/2022,219
FAP430522203,28/04/2022,789522,25891203,500,30/04/2022,02/05/2022,400
FMY51522403,28/04/2022,789522,25891403,250,01/05/2022,02/05/2022,200
FMY52522301,29/04/2022,789522,25891301,26,02/05/2022,04/05/2022,23
FAP430522103,29/04/2022,789522,25891103,437,30/04/2022,03/05/2022,415
FMY52522203,30/04/2022,789522,25891203,217,02/05/2022,03/05/2022,206
FMY53522301,30/04/2022,789522,25891301,90,03/05/2022,06/05/2022,81
FMY53522301,30/04/2022,789522,25891201,498,03/05/2022,06/05/2022,473
FMY53522603,01/05/2022,789522,25891603,54,03/05/2022,04/05/2022,51
FMY53522302,01/05/2022,789522,25891302,36,03/05/2022,05/05/2022,32
FMY54522601,01/05/2022,789522,25891503,224,04/05/2022,05/05/2022,213
FMY54522601,01/05/2022,789522,25891601,135,04/05/2022,05/05/2022,128
FMY54522401,02/05/2022,789522,25891401,492,04/05/2022,05/05/2022,467
FMY55522203,03/05/2022,789522,25891203,395,05/05/2022,06/05/2022,316
FMY57522603,05/05/2022,789522,25891301,24,07/05/2022,08/05/2022,22
FMY58522601,05/05/2022,789522,25891301,64,08/05/2022,09/05/2022,58
FMY56522603,05/05/2022,789522,25891501,183,06/05/2022,07/05/2022,174
FMY57522501,06/05/2022,789522,25891501,247,07/05/2022,10/05/2022,235
FMY57522202,06/05/2022,789522,25891202,311,07/05/2022,08/05/2022,280
FMY58522503,07/05/2022,789522,25891503,248,08/05/2022,11/05/2022,236
FMY59522602,07/05/2022,789522,25891602,133,09/05/2022,12/05/2022,106
FMY59522601,07/05/2022,789522,25891103,395,09/05/2022,11/05/2022,375
FMY59522102,08/05/2022,789522,25891102,380,09/05/2022,12/05/2022,342
FMY511522403,09/05/2022,789522,25891302,56,11/05/2022,12/05/2022,45
FMY510522503,09/05/2022,789522,25891403,370,10/05/2022,11/05/2022,333
FMY511522403,09/05/2022,789522,25891201,396,11/05/2022,12/05/2022,376
FMY511522603,09/05/2022,789522,25891603,128,11/05/2022,13/05/2022,122
FMY511522203,10/05/2022,789522,25891203,356,11/05/2022,12/05/2022,320
FMY512522402,11/05/2022,789522,25891303,80,12/05/2022,14/05/2022,76
FMY513522303,11/05/2022,789522,25891303,87,13/05/2022,16/05/2022,78
FMY512522501,11/05/2022,789522,25891301,83,12/05/2022,15/05/2022,75
FMY514522602,11/05/2022,789522,25891201,182,14/05/2022,16/05/2022,173
FMY514522602,11/05/2022,789522,25891602,118,14/05/2022,16/05/2022,106
FMY513522601,12/05/2022,789522,25891601,61,13/05/2022,15/05/2022,55
FMY513522602,12/05/2022,789522,25891602,81,13/05/2022,14/05/2022,65
FMY514522601,13/05/2022,789522,25891301,61,14/05/2022,15/05/2022,49
FMY516522203,14/05/2022,789522,25891203,442,16/05/2022,17/05/2022,354
FMY516522602,14/05/2022,789522,25891602,163,16/05/2022,18/05/2022,155
FMY516522503,15/05/2022,789522,25891503,107,16/05/2022,19/05/2022,102
FMY518522301,17/05/2022,789522,25891301,35,18/05/2022,20/05/2022,33
FMY519522601,17/05/2022,789522,25891502,109,19/05/2022,21/05/2022,98
FMY521522503,18/05/2022,789522,25891503,240,21/05/2022,23/05/2022,216
FMY521522602,19/05/2022,789522,25891602,170,21/05/2022,24/05/2022,136
FMY522522602,19/05/2022,789522,25891602,118,22/05/2022,25/05/2022,112
FMY523522303,21/05/2022,789522,25891203,496,23/05/2022,25/05/2022,446
FMY523522503,21/05/2022,789522,25891403,401,23/05/2022,26/05/2022,361
FMY522522402,21/05/2022,789522,25891402,363,22/05/2022,24/05/2022,345
FMY523522303,21/05/2022,789522,25891303,82,23/05/2022,25/05/2022,74
FMY523522302,22/05/2022,789522,25891302,72,23/05/2022,25/05/2022,58
FMY524522103,22/05/2022,789522,25891103,486,24/05/2022,25/05/2022,437
FMY523522601,22/05/2022,789522,25891601,161,23/05/2022,24/05/2022,145
FMY525522603,22/05/2022,789522,25891402,449,25/05/2022,26/05/2022,404
FMY527522301,24/05/2022,789522,25891301,99,27/05/2022,28/05/2022,94
FMY527522302,25/05/2022,789522,25891302,23,27/05/2022,29/05/2022,21
FMY526522501,25/05/2022,789522,25891403,356,26/05/2022,29/05/2022,338
FMY528522401,25/05/2022,789522,25891401,355,28/05/2022,30/05/2022,319
FMY528522403,27/05/2022,789522,25891403,227,28/05/2022,31/05/2022,182
FMY529522502,28/05/2022,789522,25891502,193,29/05/2022,31/05/2022,183
FMY529522502,28/05/2022,789522,25891501,109,29/05/2022,31/05/2022,98
FJUN61522201,29/05/2022,789522,25891201,252,01/06/2022,04/06/2022,202
FMY530522602,29/05/2022,789522,25891602,189,30/05/2022,31/05/2022,170
FJUN62522202,30/05/2022,789522,25891202,180,02/06/2022,04/06/2022,171
FJUN61522402,30/05/2022,789522,25891402,410,01/06/2022,02/06/2022,390
FJUN61522202,31/05/2022,789522,25891202,257,01/06/2022,03/06/2022,231
FJUN63522501,01/06/2022,789522,25891301,58,03/06/2022,04/06/2022,52
FJUN63522501,01/06/2022,789522,25891501,126,03/06/2022,04/06/2022,113
FJUN62522602,01/06/2022,789522,25891602,197,02/06/2022,03/06/2022,158
FJUN64522401,01/06/2022,789522,25891401,494,04/06/2022,05/06/2022,469
FJUN64522603,01/06/2022,789522,25891603,88,04/06/2022,06/06/2022,70
FJUN65522603,03/06/2022,789522,25891503,225,05/06/2022,07/06/2022,203
FJUN65522401,03/06/2022,789522,25891103,401,05/06/2022,06/06/2022,381
FJUN65522401,03/06/2022,789522,25891401,225,05/06/2022,06/06/2022,203
FJUN65522603,03/06/2022,789522,25891603,53,05/06/2022,07/06/2022,50
FJUN65522401,03/06/2022,789522,25891303,92,05/06/2022,06/06/2022,83
FJUN66522503,04/06/2022,789522,25891503,222,06/06/2022,07/06/2022,211
FJUN69522603,06/06/2022,789522,25891603,55,09/06/2022,12/06/2022,52
FJUN69522303,08/06/2022,789522,25891203,321,09/06/2022,10/06/2022,289
FJUN69522502,08/06/2022,789522,25891502,167,09/06/2022,11/06/2022,150
FJUN611522502,08/06/2022,789522,25891502,165,11/06/2022,13/06/2022,157
FJUN612522602,09/06/2022,789522,25891602,94,12/06/2022,13/06/2022,75
FJUN612522401,10/06/2022,789522,25891202,435,12/06/2022,14/06/2022,391
FJUN612522201,11/06/2022,789522,25891201,488,12/06/2022,13/06/2022,439
FJUN614522303,11/06/2022,789522,25891303,23,14/06/2022,16/06/2022,22
FJUN615522402,12/06/2022,789522,25891203,407,15/06/2022,17/06/2022,366
FJUN617522301,14/06/2022,789522,25891301,35,17/06/2022,19/06/2022,31
FJUN615522601,14/06/2022,789522,25891601,133,15/06/2022,16/06/2022,126
FJUN617522501,15/06/2022,789522,25891501,135,17/06/2022,18/06/2022,121
FJUN619522203,16/06/2022,789522,25891203,276,19/06/2022,21/06/2022,262
FJUN618522103,16/06/2022,789522,25891103,399,18/06/2022,21/06/2022,319
FJUN617522602,16/06/2022,789522,25891602,145,17/06/2022,19/06/2022,138
FJUN619522202,16/06/2022,789522,25891101,430,19/06/2022,20/06/2022,408
FJUN617522401,16/06/2022,789522,25891401,227,17/06/2022,18/06/2022,204
FJUN619522603,16/06/2022,789522,25891603,150,19/06/2022,22/06/2022,142
FJUN620522403,17/06/2022,789522,25891403,486,20/06/2022,22/06/2022,389
FJUN620522601,17/06/2022,789522,25891601,163,20/06/2022,21/06/2022,155
FJUN620522601,17/06/2022,789522,25891402,387,20/06/2022,21/06/2022,348
FJUN618522301,17/06/2022,789522,25891101,364,18/06/2022,19/06/2022,328
FJUN620522401,18/06/2022,789522,25891302,33,20/06/2022,22/06/2022,30
FJUN621522503,18/06/2022,789522,25891103,405,21/06/2022,23/06/2022,365
FJUN621522603,18/06/2022,789522,25891603,125,21/06/2022,22/06/2022,119
FJUN622522602,20/06/2022,789522,25891602,116,22/06/2022,25/06/2022,104
FJUN622522603,20/06/2022,789522,25891101,409,22/06/2022,24/06/2022,368
FJUN622522202,21/06/2022,789522,25891102,302,22/06/2022,24/06/2022,242
FJUN623522502,22/06/2022,789522,25891502,180,23/06/2022,24/06/2022,144
FJUN626522203,23/06/2022,789522,25891203,344,26/06/2022,28/06/2022,275
FJUN626522502,23/06/2022,789522,25891502,236,26/06/2022,27/06/2022,212
FJUN625522402,24/06/2022,789522,25891402,367,25/06/2022,26/06/2022,294
FJUN625522401,24/06/2022,789522,25891201,355,25/06/2022,27/06/2022,319
FJUN625522401,24/06/2022,789522,25891401,393,25/06/2022,27/06/2022,314
FJUN625522402,24/06/2022,789522,25891302,36,25/06/2022,26/06/2022,34
FJUN626522301,24/06/2022,789522,25891301,71,26/06/2022,29/06/2022,57
FJUN628522303,25/06/2022,789522,25891203,443,28/06/2022,29/06/2022,399
FJUN626522501,25/06/2022,789522,25891501,238,26/06/2022,27/06/2022,190
FJUN630522203,27/06/2022,789522,25891203,422,30/06/2022,03/07/2022,380
FJUL71522403,29/06/2022,789522,25891403,341,01/07/2022,03/07/2022,307
FJUL71522401,29/06/2022,789522,25891401,416,01/07/2022,04/07/2022,374
FJUN630522303,29/06/2022,789522,25891303,58,30/06/2022,03/07/2022,46
FJUL73522602,30/06/2022,789522,25891201,152,03/07/2022,06/07/2022,137
FJUL73522602,30/06/2022,789522,25891602,137,03/07/2022,06/07/2022,130
FJUL74522601,01/07/2022,789522,25891403,247,04/07/2022,06/07/2022,198
FJUL72522401,01/07/2022,789522,25891401,460,02/07/2022,05/07/2022,437
FJUL74522302,02/07/2022,789522,25891302,83,04/07/2022,07/07/2022,66
FJUL75522501,02/07/2022,789522,25891403,447,05/07/2022,07/07/2022,402
FJUL73522402,02/07/2022,789522,25891402,481,03/07/2022,04/07/2022,457
FJUL76522502,03/07/2022,789522,25891502,100,06/07/2022,07/07/2022,90
FJUL76522103,04/07/2022,789522,25891103,418,06/07/2022,07/07/2022,334
FJUL76522303,05/07/2022,789522,25891303,53,06/07/2022,09/07/2022,48
FJUL79522403,06/07/2022,789522,25891403,345,09/07/2022,11/07/2022,276
FJUL79522602,06/07/2022,789522,25891601,140,09/07/2022,10/07/2022,126
FJUL77522403,06/07/2022,789522,25891401,452,07/07/2022,09/07/2022,407
FJUL78522603,07/07/2022,789522,25891402,449,08/07/2022,11/07/2022,404
FJUL79522302,08/07/2022,789522,25891302,23,09/07/2022,11/07/2022,21
FJUL710522301,08/07/2022,789522,25891301,52,10/07/2022,12/07/2022,47
FJUL711522602,09/07/2022,789522,25891203,445,11/07/2022,14/07/2022,401
FJUL712522601,09/07/2022,789522,25891601,191,12/07/2022,14/07/2022,172
FJUL712522403,10/07/2022,789522,25891403,342,12/07/2022,15/07/2022,308
FJUL711522603,10/07/2022,789522,25891603,158,11/07/2022,13/07/2022,126
FJUL713522203,11/07/2022,789522,25891203,189,13/07/2022,14/07/2022,170
FJUL714522403,12/07/2022,789522,25891403,244,14/07/2022,16/07/2022,220
FJUL716522302,13/07/2022,789522,25891302,97,16/07/2022,17/07/2022,92
FJUL715522501,13/07/2022,789522,25891203,405,15/07/2022,18/07/2022,365
FJUL717522102,14/07/2022,789522,25891102,466,17/07/2022,20/07/2022,419
FJUL717522301,15/07/2022,789522,25891301,32,17/07/2022,19/07/2022,26
FJUL716522101,15/07/2022,789522,25891101,479,16/07/2022,17/07/2022,455
FJUL717522501,16/07/2022,789522,25891401,328,17/07/2022,18/07/2022,312
FJUL719522502,17/07/2022,789522,25891303,78,19/07/2022,20/07/2022,62
FJUL719522502,17/07/2022,789522,25891502,140,19/07/2022,20/07/2022,133
FJUL720522503,18/07/2022,789522,25891503,113,20/07/2022,21/07/2022,102
FJUL719522602,18/07/2022,789522,25891602,53,19/07/2022,20/07/2022,50
FJUL722522101,19/07/2022,789522,25891101,441,22/07/2022,25/07/2022,419
FJUL722522501,21/07/2022,789522,25891103,304,22/07/2022,23/07/2022,289
FJUL722522402,21/07/2022,789522,25891402,400,22/07/2022,25/07/2022,380
FJUL723522202,21/07/2022,789522,25891201,160,23/07/2022,24/07/2022,128
FJUL723522202,21/07/2022,789522,25891202,310,23/07/2022,24/07/2022,294
FJUL724522501,22/07/2022,789522,25891203,249,24/07/2022,26/07/2022,237
FJUL723522601,22/07/2022,789522,25891502,223,23/07/2022,25/07/2022,178
FJUL723522303,22/07/2022,789522,25891303,25,23/07/2022,24/07/2022,23
FJUL724522603,23/07/2022,789522,25891603,78,24/07/2022,25/07/2022,74
